,country/region,province/state,lat,long,time_period,confirmed,cumulative_confirmed
3804,El Salvador,0,13.7942,-88.8965,2022-02,3833999,37233666
3805,Equatorial Guinea,0,1.6508,10.2679,2022-02,428214,4129805
3806,Eritrea,0,15.1794,39.7823,2022-02,260857,2324114
3807,Estonia,0,58.5953,25.0136,2022-02,11477063,66445210
3808,Eswatini,0,-26.5225,31.4659,2022-02,1858153,14314112
3809,Ethiopia,0,9.145,40.4897,2022-02,12622649,121745044
3810,Fiji,0,-17.7134,178.065,2022-02,1714131,11306797
3811,Finland,0,61.92411,25.748151,2022-02,15579498,66354746
3812,France,French Guiana,3.9339,-53.1258,2022-02,2078893,2508486939
3813,France,French Polynesia,-17.6797,149.4068,2022-02,1529976,2510016915
3814,France,Guadeloupe,16.265,-61.551,2022-02,3057843,2513074758
3815,France,Martinique,14.6415,-61.0242,2022-02,2792318,2515867076
3816,France,Mayotte,-12.8275,45.166244,2022-02,987103,2516854179
3817,France,New Caledonia,-20.904304999999997,165.618042,2022-02,1037438,2517891617
3818,France,Reunion,-21.1151,55.5364,2022-02,6997427,2524889044
3819,France,Saint Barthelemy,17.9,-62.8333,2022-02,97924,2524986968
3820,France,Saint Pierre and Miquelon,46.8852,-56.3159,2022-02,27620,2525014588
3821,France,St Martin,18.0708,-63.0501,2022-02,261716,2525276304
3822,France,Wallis and Futuna,-14.2938,-178.1165,2022-02,12258,2525288562
3823,France,0,46.2276,2.2137,2022-02,567795048,3093083610
3824,Gabon,0,-0.8037,11.6094,2022-02,1279677,11361004
3825,Gambia,0,13.4432,-15.3101,2022-02,321469,3209442
3826,Georgia,0,42.3154,43.3569,2022-02,39010631,233672443
3827,Germany,0,51.165690999999995,10.451526,2022-02,342801078,1928561716
3828,Ghana,0,7.9465,-1.0232,2022-02,4268969,45047150
3829,Greece,0,39.0742,21.8243,2022-02,59390113,280717861
3830,Grenada,0,12.1165,-61.678999999999995,2022-02,357331,1287157
3831,Guatemala,0,15.7835,-90.2308,2022-02,19936174,166775323
3832,Guinea,0,9.9456,-9.6966,2022-02,980708,10558738
3833,Guinea-Bissau,0,11.8037,-15.1804,2022-02,212091,2022999
3834,Guyana,0,4.860416000000001,-58.93018000000001,2022-02,1676462,10665902
3835,Haiti,0,18.9712,-72.2852,2022-02,809410,7905941
3836,Holy See,0,41.9029,12.4534,2022-02,783,11150
3837,Honduras,0,15.2,-86.2419,2022-02,10779846,117520220
3838,Hungary,0,47.1625,19.5033,2022-02,45940604,353813050
3839,Iceland,0,64.9631,-19.0208,2022-02,2556294,7344732
3840,India,0,20.593684,78.96288,2022-02,1149323663,11189064014
3841,Indonesia,0,-0.7893,113.9213,2022-02,132637929,1216058489
3842,Iran,0,32.427908,53.68804599999999,2022-02,183443202,1664988255
3843,Iraq,0,33.223191,43.679291,2022-02,61373701,620993780
3844,Ireland,0,53.1424,-7.6921,2022-02,33695891,180606394
3845,Israel,0,31.046051000000002,34.851612,2022-02,91749065,491751721
3846,Italy,0,41.87194,12.56738,2022-02,326676279,2026449074
3847,Jamaica,0,18.1096,-77.2975,2022-02,3425233,26265558
3848,Japan,0,36.204824,138.252924,2022-02,107523257,522404576
3849,Jordan,0,31.24,36.51,2022-02,39674869,321700027
3850,Kazakhstan,0,48.0196,66.9237,2022-02,37106887,287179084
3851,Kenya,0,-0.0236,37.9062,2022-02,8705492,84205786
3852,Kiribati,0,-3.3704,-168.734,2022-02,61064,63405
3853,"Korea, South",0,35.907757000000004,127.766922,2022-02,46562610,145587844
3855,Kuwait,0,29.311659999999996,47.481766,2022-02,16140364,144151021
3856,Kyrgyzstan,0,41.20438,74.766098,2022-02,5397531,58315589
3857,Laos,0,19.856270000000002,102.495496,2022-02,3755734,13941690
3858,Latvia,0,56.8796,24.6032,2022-02,14289179,74372159
3859,Lebanon,0,33.8547,35.8623,2022-02,27375797,238230262
3860,Lesotho,0,-29.61,28.2336,2022-02,875287,6758227
3861,Liberia,0,6.4280550000000005,-9.429499,2022-02,198177,1788822
3862,Libya,0,26.3351,17.228331,2022-02,12693039,108674906
3863,Liechtenstein,0,47.14,9.55,2022-02,286147,1681912
3864,Lithuania,0,55.1694,23.8813,2022-02,21950769,143288065
3865,Luxembourg,0,49.8153,6.1296,2022-02,4692767,33512058
3867,Madagascar,0,-18.766947000000002,46.869107,2022-02,1678797,16126335
3868,Malawi,0,-13.2543,34.3015,2022-02,2295819,20331298
3869,Malaysia,0,4.210483999999999,101.97576600000001,2022-02,83758886,589270093
3870,Maldives,0,3.2028,73.2207,2022-02,4284576,28385079
3871,Mali,0,17.570692,-3.9961660000000006,2022-02,817360,6393821
3872,Malta,0,35.9375,14.3754,2022-02,1888933,14835563
3873,Marshall Islands,0,7.1315,171.1845,2022-02,189,1796
3874,Mauritania,0,21.0079,-10.9408,2022-02,1580602,12301648
3875,Mauritius,0,-20.348404000000002,57.552152,2022-02,3639987,10470973
3876,Mexico,0,23.6345,-102.5528,2022-02,142749437,1268722146
3877,Micronesia,0,7.4256,150.5508,2022-02,27,391
3878,Moldova,0,47.4116,28.3699,2022-02,13014452,117028412
3879,Monaco,0,43.7333,7.4167,2022-02,242558,1406606
3880,Mongolia,0,46.8625,103.8467,2022-02,23778024,122768351
3881,Montenegro,0,42.708678000000006,19.37439,2022-02,6112292,49980271
3882,Morocco,0,31.7917,-7.0926,2022-02,31143414,299342866
3883,Mozambique,0,-18.665695,35.529562,2022-02,6065593,47922000
3884,Namibia,0,-22.9576,18.4904,2022-02,4231440,39124949
3885,Nepal,0,28.1667,84.25,2022-02,26230881,252823132
3886,Netherlands,Aruba,12.5211,-69.9683,2022-02,903835,737295365
3887,Netherlands,"Bonaire, Sint Eustatius and Saba",12.1784,-68.2385,2022-02,199464,737494829
3888,Netherlands,Curacao,12.1696,-68.99,2022-02,1034722,738529551
3889,Netherlands,Sint Maarten,18.0425,-63.0548,2022-02,255865,738785416
3890,Netherlands,0,52.1326,5.2913,2022-02,153928078,892713494
3891,New Zealand,Cook Islands,-21.2367,-159.7777,2022-02,54,1999987
3892,New Zealand,0,-40.9006,174.886,2022-02,923770,2923757
3893,Nicaragua,0,12.865416,-85.207229,2022-02,481898,4629191
3894,Niger,0,17.607789,8.081666,2022-02,235247,2448317
3895,Nigeria,0,9.082,8.6753,2022-02,6858704,76512010
3896,North Macedonia,0,41.6086,21.7453,2022-02,7739039,70696072
3897,Norway,0,60.472,8.4689,2022-02,28179202,97220963
3898,Oman,0,21.512583,55.923255000000005,2022-02,9855253,103163305
3899,Pakistan,0,30.3753,69.3451,2022-02,40067890,416786952
3900,Palau,0,7.515,134.5825,2022-02,83938,95815
3901,Panama,0,8.538,-80.7821,2022-02,19966754,180342054
3902,Papua New Guinea,0,-6.314993,143.95555,2022-02,1052667,7806287
3903,Paraguay,0,-23.4425,-58.4438,2022-02,16815135,154468301
3904,Peru,0,-9.19,-75.0152,2022-02,92602403,830990028
3905,Philippines,0,12.879721,121.77401699999999,2022-02,98062285,753593691
3906,Poland,0,51.9194,19.1451,2022-02,145302325,1222223052
3907,Portugal,0,39.3999,-8.2245,2022-02,82690969,466985238
3908,Qatar,0,25.3548,51.1839,2022-02,9463217,92491563
3909,Romania,0,45.9432,24.9668,2022-02,68907841,533328491
3910,Russia,0,61.52401,105.31875600000001,2022-02,379679081,2847892139
3911,Rwanda,0,-1.9403,29.8739,2022-02,3490649,26665972
3912,Saint Kitts and Nevis,0,17.357822,-62.782998,2022-02,148525,619754
3913,Saint Lucia,0,13.9094,-60.9789,2022-02,595688,3523832
3914,Saint Vincent and the Grenadines,0,12.9843,-61.2872,2022-02,220859,1375742
3915,Samoa,0,-13.759,-172.1046,2022-02,890,2235
3916,San Marino,0,43.9424,12.4578,2022-02,374411,2433389
3917,Sao Tome and Principe,0,0.1864,6.6131,2022-02,159843,1220376
3918,Saudi Arabia,0,23.885942,45.079162,2022-02,19603096,204948074
3919,Senegal,0,14.4974,-14.4524,2022-02,2306019,23294037
3920,Serbia,0,44.0165,21.0059,2022-02,49499115,365243974
3921,Seychelles,0,-4.6796,55.492,2022-02,1040368,6688153
3922,Sierra Leone,0,8.460555000000001,-11.779889,2022-02,206529,2246781
3923,Singapore,0,1.2833,103.8333,2022-02,13796021,59078482
3924,Slovakia,0,48.669,19.699,2022-02,50596668,368030718
3925,Slovenia,0,46.1512,14.9955,2022-02,22659496,133504638
3926,Solomon Islands,0,-9.6457,160.1562,2022-02,125584,139839
3927,Somalia,0,5.152149,46.199616,2022-02,707830,6732156
3928,South Africa,0,-30.5595,22.9375,2022-02,98381222,973886344
3929,South Sudan,0,6.877000000000001,31.307,2022-02,456068,4566296
3930,Spain,0,40.463667,-3.7492199999999998,2022-02,286702076,1964034586
3931,Sri Lanka,0,7.873054,80.77179699999999,2022-02,16996125,137815569
3932,Sudan,0,12.8628,30.2176,2022-02,1618750,15841404
3933,Summer Olympics 2020,0,35.6491,139.7737,2022-02,23355,169348
3934,Suriname,0,3.9193,-56.0278,2022-02,2074683,12829065
3935,Sweden,0,60.128161,18.643501,2022-02,64103076,461213548
3936,Switzerland,0,46.8182,8.2275,2022-02,69245656,381296676
3937,Syria,0,34.802075,38.996815000000005,2022-02,1429580,12731528
3938,Taiwan*,0,23.7,121.0,2022-02,530386,4517174
3939,Tajikistan,0,38.861,71.2761,2022-02,479642,6399413
3940,Tanzania,0,-6.369028,34.888822,2022-02,903090,4562378
3941,Thailand,0,15.870032,100.992541,2022-02,71453987,411221722
3942,Timor-Leste,0,-8.874217,125.727539,2022-02,582265,4599377
3943,Togo,0,8.6195,0.8248,2022-02,990080,7752762
3944,Tonga,0,-21.179000000000002,-175.1982,2022-02,4032,4124
3945,Trinidad and Tobago,0,10.6918,-61.2225,2022-02,3249611,18209482
3946,Tunisia,0,33.886917,9.537499,2022-02,26073242,215540957
3947,Turkey,0,38.9637,35.2433,2022-02,350582914,2612144130
3948,US,0,40.0,-100.0,2022-02,2098587429,16895142017
3949,Uganda,0,1.373333,32.290275,2022-02,4393593,37506644
3950,Ukraine,0,48.3794,31.1656,2022-02,127872332,1057825456
3951,United Arab Emirates,0,23.424076,53.847818000000004,2022-02,23414317,253504439
3952,United Kingdom,Anguilla,18.2206,-63.0686,2022-02,66645,2626779155
3953,United Kingdom,Bermuda,32.3078,-64.7505,2022-02,302504,2627081659
3954,United Kingdom,British Virgin Islands,18.4207,-64.64,2022-02,161739,2627243398
3955,United Kingdom,Cayman Islands,19.3133,-81.2546,2022-02,472801,2627716199
3956,United Kingdom,Channel Islands,49.3723,-2.3644,2022-02,0,2627716199
3957,United Kingdom,Falkland Islands (Malvinas),-51.7963,-59.5236,2022-02,2678,2627718877
3958,United Kingdom,Gibraltar,36.1408,-5.3536,2022-02,389159,2628108036
3959,United Kingdom,Guernsey,49.448196,-2.58949,2022-02,338656,2628446692
3960,United Kingdom,Isle of Man,54.2361,-4.5481,2022-02,599249,2629045941
3961,United Kingdom,Jersey,49.2138,-2.1358,2022-02,924443,2629970384
3962,United Kingdom,Montserrat,16.742498,-62.187366000000004,2022-02,4402,2629974786
3963,United Kingdom,"Saint Helena, Ascension and Tristan da Cunha",-7.9467,-14.3559,2022-02,108,2629974894
3964,United Kingdom,Turks and Caicos Islands,21.694000000000003,-71.7979,2022-02,157143,2630132037
3965,United Kingdom,0,55.3781,-3.4360000000000004,2022-02,493528962,3123660999
3966,Uruguay,0,-32.5228,-55.7658,2022-02,20973687,132267153
3967,Uzbekistan,0,41.377491,64.585262,2022-02,6275166,57338791
3968,Vanuatu,0,-15.3767,166.9592,2022-02,272,1805
3969,Venezuela,0,6.4238,-66.5897,2022-02,13609378,123600567
3970,Vietnam,0,14.058323999999999,108.277199,2022-02,71529895,262881603
3971,West Bank and Gaza,0,31.9522,35.2332,2022-02,16317066,142875430
3972,Winter Olympics 2022,0,39.9042,116.4074,2022-02,12659,13914
3973,Yemen,0,15.552726999999999,48.516388,2022-02,312088,2948886
3974,Zambia,0,-13.133897,27.849332,2022-02,8357152,67896099
3975,Zimbabwe,0,-19.015438,29.154857,2022-02,6272517,42055039
3976,Afghanistan,0,33.93911,67.709953,2022-03,2451687,50025774
3977,Albania,0,41.1533,20.1683,2022-03,3811625,67416326
3978,Algeria,0,28.0339,1.6596,2022-03,3713919,72959040
3979,Andorra,0,42.5063,1.5218,2022-03,540152,7361112
3980,Angola,0,-11.2027,17.8739,2022-03,1383603,21128168
3981,Antarctica,0,-71.9499,23.346999999999998,2022-03,154,968
3982,Antigua and Barbuda,0,17.0608,-61.7964,2022-03,104400,1127648
3983,Argentina,0,-38.4161,-63.6167,2022-03,125233077,1965360624
3984,Armenia,0,40.0691,45.0382,2022-03,5899054,110691113
3985,Australia,Australian Capital Territory,-35.4735,149.0124,2022-03,784164,156524373
3986,Australia,New South Wales,-33.8688,151.2093,2022-03,19654073,176178446
3987,Australia,Northern Territory,-12.4634,130.8456,2022-03,610722,176789168
3988,Australia,Queensland,-27.4698,153.0251,2022-03,8447022,185236190
3989,Australia,South Australia,-34.9285,138.6007,2022-03,2327840,187564030
3990,Australia,Tasmania,-42.8821,147.3272,2022-03,743994,188308024
3991,Australia,Victoria,-37.8136,144.9631,2022-03,15333971,203641995
3992,Australia,Western Australia,-31.9505,115.8605,2022-03,411824,204053819
3993,Austria,0,47.5162,14.5501,2022-03,41082041,390574531
3994,Azerbaijan,0,40.1431,47.5769,2022-03,11050435,182765915
3995,Bahamas,0,25.025885,-78.035889,2022-03,464458,7420992
3996,Bahrain,0,26.0275,50.55,2022-03,7407864,106338883
3997,Bangladesh,0,23.685,90.3563,2022-03,27266259,502717196
3998,Barbados,0,13.1939,-59.5432,2022-03,788311,6072525
3999,Belarus,0,53.7098,27.9534,2022-03,13053642,210541967
4000,Belgium,0,50.8333,4.469936,2022-03,50485919,618079843
4001,Belize,0,17.1899,-88.4976,2022-03,797039,9588788
4002,Benin,0,9.3077,2.3158,2022-03,372034,6334524
4003,Bhutan,0,27.5142,90.4336,2022-03,216877,1190711
4004,Bolivia,0,-16.2902,-63.5887,2022-03,12538344,198401423
4005,Bosnia and Herzegovina,0,43.9159,17.6791,2022-03,5214773,95691635
4006,Botswana,0,-22.3285,24.6849,2022-03,3695300,53443928
4007,Brazil,0,-14.235,-51.9253,2022-03,407775280,7854582655
4008,Brunei,0,4.5353,114.7277,2022-03,1307572,3981907
4009,Bulgaria,0,42.7339,25.4858,2022-03,15467420,222224787
4010,Burkina Faso,0,12.2383,-1.5616,2022-03,290514,6168708
4011,Burma,0,21.9162,95.956,2022-03,8394894,139359999
4012,Burundi,0,-3.3731,29.9189,2022-03,534659,5879834
4013,Cabo Verde,0,16.5388,-23.0418,2022-03,782578,13965030
4014,Cambodia,0,11.55,104.9167,2022-03,1857676,28964902
4015,Cameroon,0,3.8480000000000003,11.5021,2022-03,1670344,34176356
4016,Canada,Alberta,53.9333,-116.5765,2022-03,7404613,651237990
4017,Canada,British Columbia,53.7267,-127.6476,2022-03,4911513,656149503
4018,Canada,Diamond Princess,0.0,0.0,2022-03,0,656149503
4019,Canada,Grand Princess,0.0,0.0,2022-03,182,656149685
4020,Canada,Manitoba,53.7609,-98.8139,2022-03,1848118,657997803
4021,Canada,New Brunswick,46.5653,-66.4619,2022-03,559474,658557277
4022,Canada,Newfoundland and Labrador,53.1355,-57.6604,2022-03,377138,658934415
4023,Canada,Northwest Territories,64.8255,-124.8457,2022-03,129931,659064346
4024,Canada,Nova Scotia,44.681999999999995,-63.7443,2022-03,660806,659725152
4025,Canada,Nunavut,70.2998,-83.1076,2022-03,43679,659768831
4026,Canada,Ontario,51.2538,-85.3232,2022-03,15789137,675557968
4027,Canada,Prince Edward Island,46.5107,-63.4168,2022-03,246452,675804420
4028,Canada,Quebec,52.9399,-73.5491,2022-03,13026957,688831377
4029,Canada,Repatriated Travellers,0.0,0.0,2022-03,182,688831559
4030,Canada,Saskatchewan,52.9399,-106.4509,2022-03,1796788,690628347
4031,Canada,Yukon,64.2823,-135.0,2022-03,49229,690677576
4032,Central African Republic,0,6.6111,20.9394,2022-03,200195,3871028
4033,Chad,0,15.4542,18.7322,2022-03,101625,2147799
4034,Chile,0,-35.6751,-71.543,2022-03,44854246,653562585
4035,China,Anhui,31.8257,117.2264,2022-03,14199,44824644
4036,China,Beijing,40.1824,116.4142,2022-03,21882,44846526
4037,China,Chongqing,30.0572,107.874,2022-03,8792,44855318
4038,China,Fujian,26.0789,117.9874,2022-03,22241,44877559
4039,China,Gansu,35.7518,104.2861,2022-03,6156,44883715
4040,China,Guangdong,23.3417,113.4244,2022-03,75983,44959698
4041,China,Guangxi,23.8298,108.7881,2022-03,16986,44976684
4042,China,Guizhou,26.8154,106.8748,2022-03,2276,44978960
4043,China,Hainan,19.1959,109.7453,2022-03,2696,44981656
4044,China,Hebei,39.549,116.1306,2022-03,21575,45003231
4045,China,Heilongjiang,47.861999999999995,127.7615,2022-03,29415,45032646
4046,China,Henan,37.8957,114.9042,2022-03,37691,45070337
4047,China,Hong Kong,22.3,114.2,2022-03,6810956,51881293
4048,China,Hubei,30.9756,112.2707,2022-03,957322,52838615
4049,China,Hunan,27.6104,111.7088,2022-03,17295,52855910
4050,China,Inner Mongolia,44.0935,113.9448,2022-03,23108,52879018
4051,China,Jiangsu,32.9711,119.455,2022-03,25685,52904703
4052,China,Jiangxi,27.614,115.7221,2022-03,13426,52918129
4053,China,Jilin,43.6661,126.1923,2022-03,16220,52934349
4054,China,Liaoning,41.2956,122.6085,2022-03,14581,52948930
4055,China,Macau,22.1667,113.55,2022-03,1147,52950077
4056,China,Ningxia,37.2692,106.1655,2022-03,1708,52951785
4057,China,Qinghai,35.7452,95.9956,2022-03,429,52952214
4058,China,Shaanxi,35.1917,108.8701,2022-03,40369,52992583
4059,China,Shandong,36.3427,118.1498,2022-03,20592,53013175
4060,China,Shanghai,31.201999999999998,121.4491,2022-03,64679,53077854
4061,China,Shanxi,37.5777,112.2922,2022-03,4074,53081928
4062,China,Sichuan,30.6171,102.7103,2022-03,21361,53103289
4063,China,Tianjin,39.3054,117.323,2022-03,16794,53120083
4064,China,Tibet,31.6927,88.0924,2022-03,14,53120097
4065,China,Unknown,0.0,0.0,2022-03,0,53120097
4066,China,Xinjiang,41.1129,85.2401,2022-03,13944,53134041
4067,China,Yunnan,24.974,101.48700000000001,2022-03,27788,53161829
4068,China,Zhejiang,29.1832,120.0934,2022-03,32454,53194283
4069,Colombia,0,4.5709,-74.2973,2022-03,85013840,1753247947
4070,Comoros,0,-11.6455,43.3333,2022-03,112699,1904272
4071,Congo (Brazzaville),0,-0.228,15.8277,2022-03,336438,6151584
4072,Congo (Kinshasa),0,-4.0383,21.7587,2022-03,1206836,20776224
4073,Costa Rica,0,9.7489,-83.7534,2022-03,11449487,182084125
4074,Cote d'Ivoire,0,7.54,-5.5471,2022-03,1141783,22760688
4075,Croatia,0,45.1,15.2,2022-03,14918774,198891586
4076,Cuba,0,21.521757,-77.78116700000001,2022-03,15032697,219142435
4077,Cyprus,0,35.1264,33.4299,2022-03,4742118,49264897
4078,Czechia,0,49.8175,15.472999999999999,2022-03,50977896,791034454
4079,Denmark,Faroe Islands,61.8926,-6.9118,2022-03,484937,213954532
4080,Denmark,Greenland,71.7069,-42.6043,2022-03,165465,214119997
4081,Denmark,0,56.2639,9.5018,2022-03,40335620,254455617
4083,Djibouti,0,11.8251,42.5903,2022-03,217782,4827556
4084,Dominica,0,15.415,-61.371,2022-03,158603,1282443
4085,Dominican Republic,0,18.7357,-70.1627,2022-03,8063518,148108755
4086,Ecuador,0,-1.8312,-78.1834,2022-03,11757251,200959790
4087,Egypt,0,26.820553000000004,30.802497999999996,2022-03,6883059,124263760
4088,El Salvador,0,13.7942,-88.8965,2022-03,2189096,39422762
4089,Equatorial Guinea,0,1.6508,10.2679,2022-03,222475,4352280
4090,Eritrea,0,15.1794,39.7823,2022-03,136007,2460121
4091,Estonia,0,58.5953,25.0136,2022-03,7259234,73704444
4092,Eswatini,0,-26.5225,31.4659,2022-03,970644,15284756
4093,Ethiopia,0,9.145,40.4897,2022-03,6566209,128311253
4094,Fiji,0,-17.7134,178.065,2022-03,896455,12203252
4095,Finland,0,61.92411,25.748151,2022-03,9764244,76118990
4096,France,French Guiana,3.9339,-53.1258,2022-03,1089875,3094173485
4097,France,French Polynesia,-17.6797,149.4068,2022-03,967606,3095141091
4098,France,Guadeloupe,16.265,-61.551,2022-03,1757216,3096898307
4099,France,Martinique,14.6415,-61.0242,2022-03,1701025,3098599332
4100,France,Mayotte,-12.8275,45.166244,2022-03,513887,3099113219
4101,France,New Caledonia,-20.904304999999997,165.618042,2022-03,809717,3099922936
4102,France,Reunion,-21.1151,55.5364,2022-03,4286401,3104209337
4103,France,Saint Barthelemy,17.9,-62.8333,2022-03,52876,3104262213
4104,France,Saint Pierre and Miquelon,46.8852,-56.3159,2022-03,16557,3104278770
4105,France,St Martin,18.0708,-63.0501,2022-03,138698,3104417468
4106,France,Wallis and Futuna,-14.2938,-178.1165,2022-03,6356,3104423824
4107,France,0,46.2276,2.2137,2022-03,315406304,3419830128
4108,Gabon,0,-0.8037,11.6094,2022-03,665801,12026805
4109,Gambia,0,13.4432,-15.3101,2022-03,167369,3376811
4110,Georgia,0,42.3154,43.3569,2022-03,22774225,256446668
4111,Germany,0,51.165690999999995,10.451526,2022-03,227908647,2156470363
4112,Ghana,0,7.9465,-1.0232,2022-03,2244728,47291878
4113,Greece,0,39.0742,21.8243,2022-03,35579818,316297679
4114,Grenada,0,12.1165,-61.678999999999995,2022-03,191660,1478817
4115,Guatemala,0,15.7835,-90.2308,2022-03,11130957,177906280
4116,Guinea,0,9.9456,-9.6966,2022-03,509806,11068544
4117,Guinea-Bissau,0,11.8037,-15.1804,2022-03,112559,2135558
4118,Guyana,0,4.860416000000001,-58.93018000000001,2022-03,882898,11548800
4119,Haiti,0,18.9712,-72.2852,2022-03,425651,8331592
4120,Holy See,0,41.9029,12.4534,2022-03,406,11556
4121,Honduras,0,15.2,-86.2419,2022-03,5803004,123323224
4122,Hungary,0,47.1625,19.5033,2022-03,25272663,379085713
4123,Iceland,0,64.9631,-19.0208,2022-03,2075302,9420034
4124,India,0,20.593684,78.96288,2022-03,601603001,11790667015
4125,Indonesia,0,-0.7893,113.9213,2022-03,80831298,1296889787
4126,Iran,0,32.427908,53.68804599999999,2022-03,99362419,1764350674
4127,Iraq,0,33.223191,43.679291,2022-03,32328717,653322497
4128,Ireland,0,53.1424,-7.6921,2022-03,18557280,199163674
4129,Israel,0,31.046051000000002,34.851612,2022-03,51580804,543332525
